Time,Imbalance Purchase Price,Imbalance,Solar,Wind,Consumption Total
14.05.2022/00:00,120.0,-55.088284,0.037893,128.390807,2827.858025
14.05.2022/01:00,120.0,-21.529279,0.031575,120.520657,2688.3863
14.05.2022/02:00,90.0,-7.614393,0.032618,118.945057,2617.720713
14.05.2022/03:00,90.0,-39.883678,0.050398,86.659255,2588.480416
14.05.2022/04:00,90.0,-1.728131,0.031402,70.743859,2565.508664
14.05.2022/05:00,153.85,-17.286196,0.117484,67.008557,2538.17754
14.05.2022/06:00,161.43,54.955506,1.097653,83.770336,2567.631733
14.05.2022/07:00,150.0,79.522429,3.54765,83.192752,2673.10364
14.05.2022/08:00,166.42,21.013608,8.877069,84.894174,2847.795984
14.05.2022/09:00,165.34,-23.764961,15.531715,81.333666,3034.817513
14.05.2022/10:00,130.58,-77.752846,18.453847,81.906493,3165.229897
14.05.2022/11:00,92.32,-89.777279,18.482831,77.530067,3152.393386
14.05.2022/12:00,2.5,-61.387641,20.825674,84.416929,3124.647432
14.05.2022/13:00,170.0,-124.764946,24.475471,115.718139,3104.297016
14.05.2022/14:00,170.0,-75.442881,26.094995,115.775791,3026.144867
14.05.2022/15:00,95.24,-19.182473,21.184885,118.135976,2968.004328
14.05.2022/16:00,143.89,-1.588705,15.921458,128.357945,2948.694218
14.05.2022/17:00,162.91,111.827073,11.026727,156.478824,2935.060221
14.05.2022/18:00,169.02,69.762914,5.955546,141.966418,2938.069639
14.05.2022/19:00,168.5,41.406113,1.623223,128.538469,2914.564562
14.05.2022/20:00,169.0,65.404505,0.24517,118.947607,2876.46755
14.05.2022/21:00,172.5,87.641167,0.024194,128.486263,2844.539313
14.05.2022/22:00,172.5,65.388677,0.014417,140.416574,2842.599269
14.05.2022/23:00,172.5,23.116634,0.016039,108.908741,2780.028954
15.05.2022/00:00,172.0,17.319493,0.013892,108.616311,2684.4054
15.05.2022/01:00,170.5,32.959975,0.013021,124.873094,2606.2036
15.05.2022/02:00,167.0,34.20376,0.01322,101.139594,2540.866897
15.05.2022/03:00,159.0,31.043475,0.012732,82.24964,2525.590059
15.05.2022/04:00,157.0,34.770259,0.012934,66.438168,2512.879748
15.05.2022/05:00,157.0,29.803581,0.110257,56.017088,2488.245854
15.05.2022/06:00,161.34,56.656427,1.230705,29.292334,2486.099637
15.05.2022/07:00,159.74,80.617695,4.092114,15.936378,2516.453107
15.05.2022/08:00,133.0,81.992304,8.473542,16.056967,2620.799793
15.05.2022/09:00,118.35,73.365932,14.896889,29.232979,2781.372007
15.05.2022/10:00,170.5,22.281877,21.069068,32.323955,2909.868261
15.05.2022/11:00,170.5,4.651657,23.263581,36.426821,2944.223567
15.05.2022/12:00,156.8,-33.492011,16.334411,45.982766,2954.91557
15.05.2022/13:00,0.0,-37.635583,9.782403,51.34302,2958.520972
15.05.2022/14:00,-0.5,-64.408277,9.265072,56.54698,2964.615302
15.05.2022/15:00,-0.5,-100.873024,9.094767,79.147976,2957.181596
15.05.2022/16:00,55.0,-103.588082,7.313612,79.051624,2974.615316
15.05.2022/17:00,176.0,-106.941109,6.365546,63.012575,2976.353591
15.05.2022/18:00,187.5,-76.510212,3.964006,72.577862,2971.811056
15.05.2022/19:00,190.0,-75.451329,1.619458,83.474872,2967.437594
15.05.2022/20:00,196.5,-14.238702,0.263468,110.438212,2975.989777
15.05.2022/21:00,196.5,-38.254069,0.020275,125.194721,2991.926683
15.05.2022/22:00,195.0,-113.295007,0.016995,114.680959,3000.111018
15.05.2022/23:00,186.2,-71.280947,0.015695,141.031713,2849.867817
16.05.2022/00:00,190.12,-38.42143,0.160506,148.502896,2674.103503
16.05.2022/01:00,166.08,-26.457707,0.1623,165.954606,2564.895096
16.05.2022/02:00,164.23,9.677118,0.157522,179.767242,2525.157749
16.05.2022/03:00,164.96,-54.233581,0.173662,159.228159,2526.729669
16.05.2022/04:00,167.79,-46.382292,0.161477,158.855741,2539.432804
16.05.2022/05:00,172.58,-3.181694,0.261369,158.912586,2629.759121
16.05.2022/06:00,177.54,31.827873,0.961818,118.019992,2973.489753
16.05.2022/07:00,180.09,13.653141,3.348928,91.784916,3383.591952
16.05.2022/08:00,216.5,-32.182237,8.224301,84.333999,3529.422058
16.05.2022/09:00,220.0,-35.91358,14.302721,58.564126,3503.701919
16.05.2022/10:00,220.0,-44.936891,20.598617,39.477832,3452.813582
16.05.2022/11:00,220.0,-65.801115,24.988372,24.186453,3389.484653
16.05.2022/12:00,202.0,-53.756383,27.523348,20.385649,3340.713979
16.05.2022/13:00,177.04,-59.432765,28.113919,15.87644,3291.930098
16.05.2022/14:00,179.64,-60.014593,26.961709,17.404836,3232.737962
16.05.2022/15:00,172.5,-41.204677,23.238632,21.132901,3194.731417
16.05.2022/16:00,174.0,-5.751043,18.31432,34.075656,3187.994123
16.05.2022/17:00,177.76,-22.382619,12.492885,42.201732,3153.603586
16.05.2022/18:00,179.33,-57.739854,6.502897,53.013684,3118.580133
16.05.2022/19:00,180.02,-18.784308,2.376417,80.199689,3106.96442
16.05.2022/20:00,179.18,-8.090377,0.515158,99.185932,3121.528612
16.05.2022/21:00,178.28,10.20637,0.175052,130.526679,3138.772798
16.05.2022/22:00,177.73,-94.473926,0.170702,131.194312,3144.469691
16.05.2022/23:00,173.16,-184.551421,0.167894,101.013562,3021.386994
17.05.2022/00:00,178.54,-96.729151,0.167155,154.642947,2802.769439
17.05.2022/01:00,162.0,-63.987555,0.164137,120.781654,2636.497446
17.05.2022/02:00,162.0,-45.517557,0.026169,105.344754,2551.172987
17.05.2022/03:00,162.0,-52.138083,0.019488,114.449333,2533.63019
17.05.2022/04:00,162.0,-21.952139,0.018276,100.704032,2516.096082
17.05.2022/05:00,162.0,-22.876513,0.147269,86.815679,2517.941554
17.05.2022/06:00,168.0,-112.144766,1.297543,62.275776,2661.268545
17.05.2022/07:00,194.0,-276.458607,4.363404,16.052634,2938.288966
17.05.2022/08:00,193.0,-289.497807,9.864891,9.952935,3169.343683
17.05.2022/09:00,184.95,-223.434378,17.139195,1.255,3189.18894
17.05.2022/10:00,170.0,-73.343005,24.420699,0.189,3054.107983
17.05.2022/11:00,163.0,122.184554,29.870261,0.007,2897.148126
17.05.2022/12:00,155.0,262.538359,33.074371,0.011,2773.126051
17.05.2022/13:00,155.0,310.255726,34.032927,0.612,2701.861271
17.05.2022/14:00,155.0,311.348132,32.48008,1.386973,2673.531811
17.05.2022/15:00,155.0,279.135303,28.453113,4.081496,2639.200663
17.05.2022/16:00,158.5,293.273159,22.565176,6.504436,2602.178171
17.05.2022/17:00,153.0,301.424906,15.235024,9.370965,2564.398037
17.05.2022/18:00,160.0,302.036412,8.124023,9.703427,2574.81526
17.05.2022/19:00,160.0,268.929451,2.979666,17.109512,2618.013149
17.05.2022/20:00,146.5,228.699535,0.560335,28.578466,2677.405126
17.05.2022/21:00,146.5,168.863655,0.034969,62.621238,2739.836339
17.05.2022/22:00,158.5,130.147033,0.013087,112.004463,2786.046401
17.05.2022/23:00,156.0,166.751374,0.014068,151.797815,2709.101177
18.05.2022/00:00,149.0,245.240774,0.157182,122.677303,2570.406379
18.05.2022/01:00,44.04,187.042227,0.156931,73.323357,2473.464556
18.05.2022/02:00,5.0,158.387058,0.15792,65.252559,2443.233941
18.05.2022/03:00,1.0,144.862728,0.157527,64.64074,2459.38058
18.05.2022/04:00,1.0,144.550128,0.158256,79.458739,2491.27982
18.05.2022/05:00,7.0,137.528888,0.31545,71.510938,2598.852391
18.05.2022/06:00,127.0,186.703418,1.066375,78.113651,2928.859938
18.05.2022/07:00,156.57,149.667496,3.599575,67.211299,3304.456869
18.05.2022/08:00,169.0,95.62353,8.298584,58.644567,3409.222488
18.05.2022/09:00,170.0,74.533216,13.508236,79.645182,3379.670301
18.05.2022/10:00,173.61,69.619648,16.876592,123.186941,3346.822882
18.05.2022/11:00,158.0,37.812069,15.968637,146.055996,3318.056532
18.05.2022/12:00,155.5,112.139333,14.856149,164.274534,3304.402354
18.05.2022/13:00,155.5,26.526354,11.279892,154.193829,3286.989347
18.05.2022/14:00,161.0,0.907493,6.61691,185.662678,3302.210512
18.05.2022/15:00,174.5,-61.777046,2.464765,174.287874,3345.466096
18.05.2022/16:00,182.54,-112.027677,0.835475,176.121678,3445.282349
18.05.2022/17:00,190.54,-124.093547,1.075233,149.429944,3439.33709
18.05.2022/18:00,201.55,-124.610816,1.296124,121.580883,3378.430129
18.05.2022/19:00,202.83,-58.275079,0.903131,125.328165,3318.830142
18.05.2022/20:00,195.16,32.067716,0.377854,91.434037,3261.524099
18.05.2022/21:00,167.0,56.209752,0.183824,92.42318,3199.471629
18.05.2022/22:00,167.0,48.670141,0.170293,75.437231,3149.264714
18.05.2022/23:00,167.0,25.071608,0.169493,70.715674,2939.265434
19.05.2022/00:00,170.0,-31.838411,0.024297,70.294516,2721.44886
19.05.2022/01:00,154.5,-17.736361,0.022335,47.949547,2580.299855
19.05.2022/02:00,154.5,-28.661717,0.023037,21.546566,2525.260623
19.05.2022/03:00,155.0,-20.31878,0.021517,9.824265,2501.470242
19.05.2022/04:00,157.0,11.94002,0.021215,1.44,2477.744677
19.05.2022/05:00,156.0,45.343569,0.050664,1.618,2544.186454
19.05.2022/06:00,161.0,33.129408,0.262398,6.30944,2935.645483
19.05.2022/07:00,170.01,-20.046447,0.760406,19.151126,3393.183585
19.05.2022/08:00,222.11,-78.270046,1.872791,14.762914,3530.513015
19.05.2022/09:00,216.47,-81.736907,4.305629,27.573279,3502.586073
19.05.2022/10:00,199.44,-116.717842,8.689977,21.179997,3432.583977
19.05.2022/11:00,212.79,-75.912748,10.10417,16.996999,3375.991856
19.05.2022/12:00,212.63,-101.645481,7.019224,16.849646,3349.254229
19.05.2022/13:00,207.0,-85.767138,5.611113,16.749546,3326.714037
19.05.2022/14:00,176.2,-77.81165,7.462345,10.14659,3292.833075
19.05.2022/15:00,181.55,-34.71806,6.661784,13.01849,3281.646938
19.05.2022/16:00,190.6,-68.517284,6.716887,21.781435,3300.645776
19.05.2022/17:00,200.68,1.156479,7.126263,20.258383,3240.383901
19.05.2022/18:00,200.67,9.314063,3.775779,20.043334,3161.736655
19.05.2022/19:00,192.28,7.828886,0.831506,19.437365,3152.299735
19.05.2022/20:00,195.91,2.957304,0.079826,19.88172,3138.803927
19.05.2022/21:00,196.01,7.315763,0.014487,13.805881,3115.342402
19.05.2022/22:00,190.24,-29.293052,0.013055,9.579073,3057.310411
19.05.2022/23:00,162.0,10.732696,0.012877,10.284324,2854.124945
20.05.2022/00:00,159.5,-51.420192,0.016567,8.916,2629.965302
20.05.2022/01:00,160.0,-40.20686,0.018004,18.477963,2509.458847
20.05.2022/02:00,161.0,-44.398845,0.016663,8.770124,2443.884424
20.05.2022/03:00,161.0,-19.667785,0.017273,7.039776,2386.817637
20.05.2022/04:00,171.47,28.498926,0.016865,12.978555,2336.678616
20.05.2022/05:00,175.07,133.115332,0.032185,20.260577,2348.643457
20.05.2022/06:00,216.5,118.137721,0.223067,33.623774,2729.759549
20.05.2022/07:00,242.48,8.559794,1.063628,40.714307,3215.311316
20.05.2022/08:00,285.0,-63.900755,4.85851,30.864027,3360.167988
20.05.2022/09:00,285.0,-21.352919,11.728162,19.050768,3322.030205
20.05.2022/10:00,250.0,11.933436,16.981722,16.818714,3279.293557
20.05.2022/11:00,230.0,-17.846265,18.460459,17.947621,3237.477367
20.05.2022/12:00,219.99,5.103134,18.343826,31.013715,3200.237423
20.05.2022/13:00,184.18,-29.83796,18.959091,30.702662,3148.564242
20.05.2022/14:00,179.96,14.12534,18.18073,32.562675,3106.997713
20.05.2022/15:00,183.02,-0.652224,14.089639,36.680669,3069.225886
20.05.2022/16:00,184.11,10.491128,10.739719,39.370581,3064.921629
20.05.2022/17:00,185.31,129.780862,5.92232,64.492616,3034.553676
20.05.2022/18:00,186.23,137.073272,2.529656,70.897775,3012.430756
20.05.2022/19:00,184.08,130.25107,0.660785,86.498037,2979.719208
20.05.2022/20:00,162.46,171.661142,0.075077,95.309443,2900.217537
20.05.2022/21:00,161.5,176.844434,0.022396,85.402333,2831.817049
20.05.2022/22:00,161.5,192.084861,0.013266,107.561716,2779.593242
20.05.2022/23:00,161.0,175.015747,0.025135,109.951968,2639.026237
21.05.2022/00:00,157.5,170.027744,0.026093,97.021872,2477.302538
21.05.2022/01:00,30.0,95.045757,0.023995,69.936523,2345.955967
21.05.2022/02:00,19.06,90.743835,0.027002,70.939622,2277.743565
21.05.2022/03:00,1.5,164.520466,0.026232,101.742126,2252.331906
21.05.2022/04:00,1.5,176.752345,0.017108,110.476257,2217.094447
21.05.2022/05:00,13.26,184.523605,0.025097,98.996428,2184.645935
21.05.2022/06:00,12.55,183.60839,0.053654,109.223678,2255.76357
21.05.2022/07:00,30.0,188.352828,0.204554,113.625554,2405.193345
21.05.2022/08:00,114.35,130.049682,0.8862,74.717629,2619.816478
21.05.2022/09:00,125.32,56.766173,1.696671,70.917424,2869.777325
21.05.2022/10:00,137.0,-16.850479,2.025192,44.652109,3038.500499
21.05.2022/11:00,128.02,8.164601,2.581184,24.759216,3100.376301
21.05.2022/12:00,129.8,-2.36105,3.2724,24.253278,3116.863692
21.05.2022/13:00,172.0,19.373558,5.156888,22.553173,3103.670796
21.05.2022/14:00,172.0,83.538732,5.547866,22.515771,3062.223812
21.05.2022/15:00,163.0,97.800264,4.564619,15.194516,3050.3082
21.05.2022/16:00,113.35,80.745436,3.265986,11.275999,3054.374663
21.05.2022/17:00,140.93,-28.772153,2.844401,7.426972,3069.17426
21.05.2022/18:00,157.46,32.863759,1.885674,1.383969,3043.675421
21.05.2022/19:00,163.0,46.088238,0.760175,0.0,2979.527329
21.05.2022/20:00,163.0,82.258079,0.113445,0.896173,2892.50956
21.05.2022/21:00,168.5,88.775846,0.019735,6.21243,2818.4691
21.05.2022/22:00,168.5,80.486782,0.023171,7.35237,2790.9606
21.05.2022/23:00,168.5,163.726562,0.026607,13.220022,2691.555516
22.05.2022/00:00,164.0,144.565523,0.025583,14.852256,2562.013564
22.05.2022/01:00,163.0,137.443305,0.021289,10.328428,2449.335917
22.05.2022/02:00,163.0,127.223988,0.021339,10.512959,2370.66063
22.05.2022/03:00,165.4,124.588358,0.026501,8.64836,2340.333076
22.05.2022/04:00,165.71,157.245332,0.026073,2.312309,2292.645208
22.05.2022/05:00,164.64,204.634321,0.039253,0.79296,2258.448457
22.05.2022/06:00,162.46,222.431156,0.376378,1.168962,2288.900661
22.05.2022/07:00,161.71,195.143494,1.628829,1.806956,2362.877539
22.05.2022/08:00,161.94,184.302337,3.733062,1.944971,2487.952868
22.05.2022/09:00,127.0,185.476133,8.023788,7.416973,2656.232491
22.05.2022/10:00,17.0,164.208495,9.434253,15.177032,2804.932977
22.05.2022/11:00,17.0,181.854047,12.401715,19.440188,2855.019873
22.05.2022/12:00,17.0,199.753157,15.693141,18.647481,2853.910025
22.05.2022/13:00,17.0,169.449257,17.577045,21.222894,2834.277454
22.05.2022/14:00,22.75,107.247416,16.580887,15.625133,2823.33278
22.05.2022/15:00,26.0,124.114495,14.439317,15.825932,2831.741863
22.05.2022/16:00,100.0,83.165886,13.133684,17.679733,2834.521973
22.05.2022/17:00,173.0,92.730947,10.398429,28.048571,2839.153218
22.05.2022/18:00,174.0,161.279307,6.368854,30.786807,2834.415574
22.05.2022/19:00,177.38,150.559395,2.606935,22.077927,2848.866943
22.05.2022/20:00,164.0,110.963705,0.429712,36.204784,2865.38434
22.05.2022/21:00,162.5,150.173325,0.032593,49.640432,2844.261472
22.05.2022/22:00,165.0,160.418949,0.026271,84.302824,2854.357321
22.05.2022/23:00,172.23,158.478035,0.027183,95.483187,2747.114292
23.05.2022/00:00,168.24,38.977569,0.03034,94.294424,2576.367458
23.05.2022/01:00,161.67,75.36325,0.031491,113.011407,2450.1827
23.05.2022/02:00,154.28,75.45968,0.031863,107.747429,2389.536772
23.05.2022/03:00,152.06,82.420001,0.03209,85.297562,2367.303311
23.05.2022/04:00,155.13,120.99423,0.034024,79.443861,2332.918318
23.05.2022/05:00,165.36,121.51784,0.109872,84.081313,2400.565455
23.05.2022/06:00,173.8,100.85007,0.620574,71.918257,2761.09382
23.05.2022/07:00,187.0,47.524846,1.908983,46.44122,3205.217847
23.05.2022/08:00,211.39,-4.736929,4.235865,56.507314,3343.993921
23.05.2022/09:00,171.0,-38.231541,7.631371,77.198889,3348.928229
23.05.2022/10:00,171.0,23.330985,12.247134,98.096678,3314.872797
23.05.2022/11:00,167.0,44.59306,13.603759,100.687087,3273.347197
23.05.2022/12:00,167.0,32.25689,13.491536,96.620235,3253.242539
23.05.2022/13:00,134.0,51.298678,12.596862,73.320349,3236.498384
23.05.2022/14:00,131.0,-9.918119,12.048599,60.401077,3235.665782
23.05.2022/15:00,109.0,18.427686,10.1249,69.70288,3230.059201
23.05.2022/16:00,124.0,-4.340883,8.012412,67.61292,3257.279833
23.05.2022/17:00,136.43,14.794881,4.802233,64.481075,3220.165314
23.05.2022/18:00,140.0,25.3128,2.259289,54.137271,3162.926819
23.05.2022/19:00,140.0,42.246314,0.867035,63.319472,3122.394596
23.05.2022/20:00,143.5,110.827802,0.184663,73.766387,3095.011171
23.05.2022/21:00,157.5,127.159764,0.026568,81.25961,3051.319531
23.05.2022/22:00,139.0,83.565697,0.025359,77.167967,3027.022598
23.05.2022/23:00,144.99,43.616248,0.030632,101.133863,2839.576094
24.05.2022/00:00,89.22,14.287061,0.037169,118.012767,2648.840135
24.05.2022/01:00,76.23,49.547587,0.041983,127.564722,2517.998123
24.05.2022/02:00,68.03,32.450213,0.033016,143.181862,2451.974398
24.05.2022/03:00,49.97,23.106061,0.035175,169.141219,2416.514251
24.05.2022/04:00,34.64,68.206362,0.039903,185.95012,2365.255091
24.05.2022/05:00,26.03,169.171502,0.130848,180.847206,2364.514308
24.05.2022/06:00,-0.5,78.435538,0.650482,139.95481,2716.966264
24.05.2022/07:00,133.5,53.522566,1.998954,131.325578,3138.534904
24.05.2022/08:00,133.5,59.411823,5.025624,92.293406,3233.351433
24.05.2022/09:00,162.63,23.040517,7.019118,104.491017,3217.326228
24.05.2022/10:00,160.4,-13.816236,8.916714,141.162862,3205.999951
24.05.2022/11:00,173.5,19.867599,6.716923,149.970941,3178.940987
24.05.2022/12:00,174.5,-34.544647,4.630603,128.550833,3198.021235
24.05.2022/13:00,174.5,-135.454969,2.658847,133.17089,3235.143561
24.05.2022/14:00,174.5,-206.04894,1.08065,150.919067,3302.387962
24.05.2022/15:00,173.0,-286.194068,0.419343,170.442789,3356.128036
24.05.2022/16:00,176.0,-193.240441,0.221976,190.776508,3402.962763
24.05.2022/17:00,176.5,-167.161961,0.121983,203.145038,3393.407738
24.05.2022/18:00,172.0,-208.482418,0.092971,150.620234,3353.129599
24.05.2022/19:00,193.0,-147.932219,0.061912,113.699578,3274.976456
24.05.2022/20:00,193.0,-101.68241,0.0381,135.562069,3225.644334
24.05.2022/21:00,193.0,-39.075743,0.037094,158.826269,3153.80835
24.05.2022/22:00,193.0,-48.119045,0.036248,158.404873,3063.7365
24.05.2022/23:00,172.5,6.564835,0.044024,156.892054,2844.611521
25.05.2022/00:00,140.0,-43.648252,0.042552,135.70728,2612.491242
25.05.2022/01:00,129.5,-32.186534,0.042712,130.501364,2468.40752
25.05.2022/02:00,128.5,-80.946796,0.044998,107.759414,2433.663097
25.05.2022/03:00,140.0,-51.073887,0.044164,139.553502,2422.098164
25.05.2022/04:00,153.38,-27.940478,0.044558,149.662526,2384.773267
25.05.2022/05:00,156.07,7.97574,0.064251,154.689257,2479.311467
25.05.2022/06:00,184.66,-45.818263,0.271779,142.325167,2881.721959
25.05.2022/07:00,217.5,-18.341753,1.029393,127.422155,3334.441457
25.05.2022/08:00,217.5,-62.059754,3.461441,123.299319,3437.400377
25.05.2022/09:00,148.0,-1.189408,7.789303,95.717964,3387.650723
25.05.2022/10:00,140.0,20.812902,11.889464,67.260328,3330.899308
25.05.2022/11:00,139.0,102.8018,12.767057,75.67147,3303.864256
25.05.2022/12:00,103.0,159.423549,17.521521,85.698218,3263.249482
25.05.2022/13:00,1.0,132.679012,19.983171,77.591041,3229.239904
25.05.2022/14:00,3.4,99.86173,15.909744,94.853366,3218.961266
25.05.2022/15:00,60.0,128.808728,14.920631,111.172848,3203.229896
25.05.2022/16:00,57.34,154.905939,12.478383,124.29413,3212.985959
25.05.2022/17:00,96.0,154.608309,8.836182,136.078832,3159.009123
25.05.2022/18:00,129.0,140.832061,4.480713,136.208716,3098.066873
25.05.2022/19:00,159.83,102.675958,1.38426,139.769914,3071.641025
25.05.2022/20:00,159.03,117.350002,0.302495,157.247171,3026.849151
25.05.2022/21:00,155.47,153.060706,0.054708,178.421332,2987.801832
25.05.2022/22:00,146.81,123.136888,0.046536,183.010427,2963.808964
25.05.2022/23:00,111.61,38.678681,0.047479,154.588657,2841.825271
26.05.2022/00:00,96.5,12.644136,0.043,140.68558,2666.021677
26.05.2022/01:00,77.8,98.803365,0.042576,123.05853,2512.226993
26.05.2022/02:00,58.55,91.963628,0.043038,117.829868,2431.040172
26.05.2022/03:00,55.06,122.672718,0.042804,107.139623,2395.70917
26.05.2022/04:00,35.62,118.802456,0.044049,85.829627,2359.14363
26.05.2022/05:00,22.55,96.96132,0.05632,64.183005,2360.439254
26.05.2022/06:00,28.47,55.544279,0.103896,61.590773,2475.340313
26.05.2022/07:00,48.74,2.890689,0.589239,48.812722,2637.529151
26.05.2022/08:00,65.0,-21.436564,2.274203,25.175404,2800.800911
26.05.2022/09:00,15.0,-19.243887,3.63162,23.983175,2959.088303
26.05.2022/10:00,0.0,-61.32021,5.031962,5.968961,3117.819301
26.05.2022/11:00,0.0,-61.600143,7.106164,14.376973,3172.919375
26.05.2022/12:00,0.0,-41.618272,12.73566,37.365967,3157.710879
26.05.2022/13:00,-1.0,-52.803684,17.353335,25.881972,3111.836126
26.05.2022/14:00,-0.97,-51.14301,14.471072,17.291,3076.891456
26.05.2022/15:00,-1.0,-59.803986,14.174808,13.47045,3060.176815
26.05.2022/16:00,-1.0,-28.393976,13.342987,24.350932,3019.951623
26.05.2022/17:00,-0.97,45.233717,10.056635,27.863022,2948.805129
26.05.2022/18:00,3.0,13.704713,5.96881,30.673766,2921.702872
26.05.2022/19:00,87.63,-96.256746,3.043675,34.405188,2895.231684
26.05.2022/20:00,128.65,-42.885152,0.730001,49.313223,2848.316148
26.05.2022/21:00,132.01,1.144548,0.066378,108.021175,2838.33876
