Solar,Wind,Consumption Total
0.792577,164.719377,4954.741998
1.240914,138.321227,4938.071008
1.767636,156.600736,4902.651556
2.395245,150.931603,4759.670588
1.266669,132.398776,4720.890688
0.518867,130.343833,4790.454035
0.102625,146.800085,4971.96403
0.075572,142.842534,5222.057795
0.071168,120.544233,5269.743278
0.074832,113.967191,5298.382287
0.077573,117.730486,5273.28825
0.079748,134.97654,5194.988083
0.074224,141.214333,5046.639416
0.078905,148.675646,4874.553279
0.078646,147.451541,4744.90071
0.080443,180.453391,4670.847371
0.073636,174.815495,4618.242825
0.074454,175.646747,4607.457969
0.08452,168.887292,4647.702508
0.084163,192.11034,4845.748258
0.070136,195.604691,5376.69335
0.07924,178.004434,5933.327494
0.089178,201.467584,6080.452796
0.360794,196.220535,5999.999317
1.338667,185.763238,5732.377719
2.503922,154.021931,5458.70248
3.176525,142.931571,5261.716471
3.02494,99.018417,5094.221115
1.974968,99.612914,5046.445542
0.494216,71.391915,5108.358642
0.091028,41.074027,5302.310224
0.088616,35.251187,5442.173523
0.076013,45.698188,5391.607399
0.071705,99.76519,5287.128166
0.081207,136.969196,5264.917845
0.077384,198.464185,5141.022621
0.082638,195.300189,4905.839607
0.077473,185.728195,4645.698394
0.072795,204.455194,4425.585414
0.07154,204.712195,4324.788568
0.074189,206.650197,4260.106277
0.075719,206.615198,4225.795052
0.091552,203.963195,4240.868855
0.080189,187.970185,4406.591404
0.074065,168.803175,4934.869294
0.080465,126.562185,5545.546709
0.097324,108.784188,5688.927879
0.481991,112.505198,5577.425303
1.718764,124.630188,5369.242414
3.004963,109.21904,5156.682181
3.794531,122.921914,5038.724146
3.562148,122.039913,4915.539655
2.278029,114.675932,4810.407701
0.775774,112.962935,4812.482319
0.047738,152.326946,5002.421003
0.006155,127.980173,5234.318569
0.005762,157.534194,5263.031951
0.006117,154.818195,5232.509776
0.009314,181.0122,5168.633245
0.004112,166.310188,5062.402907
0.00434,182.840192,4843.937871
0.004985,184.325197,4623.018454
0.009619,192.337194,4398.265474
0.004047,189.439195,4284.806251
0.005206,198.557194,4238.474924
0.005218,203.161193,4241.203933
0.004558,202.209192,4281.477796
0.008204,204.991189,4457.490746
0.004727,204.745182,4983.262608
0.005295,203.15818,5501.832123
0.015167,207.460181,5630.244309
0.303683,205.807183,5532.370333
1.287687,201.521233,5336.777881
2.814717,166.567884,5134.53453
3.474218,161.171541,4987.107007
3.53201,172.459968,4911.189646
2.296216,192.749316,4872.677409
0.808567,191.62252,4923.843517
0.049175,201.528326,5111.342773
0.007357,209.490284,5305.631051
0.005955,208.776182,5337.528905
0.009356,202.571182,5300.900806
0.004347,186.238527,5211.7189
0.00466,188.380334,5116.369721
0.004448,201.501284,4898.217664
0.004197,210.504389,4681.843833
0.010921,211.682944,4506.056643
0.007005,211.006347,4349.805306
0.007878,203.769446,4295.81783
0.007262,208.565844,4272.410295
0.01225,208.196441,4323.141219
0.007535,200.756383,4507.676502
0.007546,185.814179,5003.210279
0.007727,187.828188,5604.016802
0.033038,172.979198,5733.984119
0.451064,165.298197,5625.627598
1.501903,155.330195,5397.756534
2.909469,142.818195,5177.585158
2.921468,121.00381,5064.100038
2.112236,113.86327,5000.620653
0.748756,97.781913,5006.462168
0.321973,83.977383,5104.573814
0.050323,77.106827,5225.666502
0.008152,93.700231,5424.352595
0.007989,129.531081,5440.47438
0.008025,175.013193,5389.560764
0.01092,166.899498,5316.218611
0.006813,172.512399,5221.008455
0.006142,138.449449,5040.285581
0.006366,134.608597,4897.563539
0.011006,156.491847,4704.37558
0.007486,100.17339,4580.130567
0.006704,97.762396,4549.170046
0.006584,80.636839,4579.18716
0.011461,77.651489,4668.837968
0.007307,81.188732,4886.167299
0.007375,74.788736,5470.605878
0.007878,100.700586,6051.281593
0.025053,96.550085,6204.715647
0.487422,97.104494,6080.602788
1.844762,94.097348,5901.668384
3.221228,79.654197,5697.224567
3.99827,78.834194,5509.238122
3.642588,99.748194,5339.86747
2.157987,81.944504,5275.376257
0.661017,110.619007,5316.759677
0.046713,127.205486,5416.26996
0.008073,144.758287,5606.848039
0.008227,185.897338,5608.977433
0.007066,202.029885,5512.525661
0.010111,193.295535,5361.089442
0.006204,205.866838,5177.601721
0.006075,193.70084,4983.599327
0.00693,199.613694,4845.543889
0.007849,200.667042,4676.185849
0.006491,200.39454,4542.790289
0.006946,210.532741,4428.677206
0.010708,199.521944,4381.94705
0.006459,198.798495,4364.299938
0.007885,201.576591,4373.080887
0.0071,197.974444,4464.943205
0.011875,190.464339,4619.365566
0.007287,183.881785,4840.582554
0.008269,202.38734,5025.426031
0.013177,199.715389,5095.963103
0.029637,193.594834,5123.080983
0.046127,192.453387,5095.612268
0.028866,204.76039,5049.342835
0.012116,213.296741,5020.731478
0.008413,213.651291,5021.904868
0.007182,215.298194,5091.847818
0.007236,215.239381,5214.38335
0.006026,214.737641,5176.473456
0.006219,205.365341,5000.873596
0.006138,203.126195,4820.653227
0.010521,201.819438,4640.267441
0.006195,195.067288,4496.078118
0.006777,195.595243,4339.737868
0.00436,180.933238,4207.88508
0.004347,166.221286,4107.452357
0.005784,172.946585,4025.422846
0.004629,173.130287,3978.722174
0.004468,175.314288,3952.255535
0.008792,137.32228,3966.079173
0.00422,104.628523,4048.437368
0.005569,90.122175,4133.4842
0.006763,114.276074,4280.130444
0.052849,132.028979,4427.054726
0.41656,183.912832,4532.714557
0.781746,192.416085,4607.33812
1.096175,201.815688,4575.340637
0.68496,210.598744,4522.740578
0.394636,208.655594,4508.395903
0.127508,209.932743,4523.915535
0.009742,208.715932,4576.846108
0.008497,206.521674,4737.406053
0.005222,194.124725,4743.384871
0.004667,198.195628,4694.995151
0.004606,194.026629,4616.248205
0.007796,171.693673,4531.878596
0.008493,171.338925,4405.42402
0.012557,177.727679,4210.806565
0.006955,144.761625,4065.276412
0.009111,93.413722,3975.408675
0.009008,47.480823,3928.840093
0.009564,34.939125,3899.859703
0.014397,27.684623,3958.426115
0.009816,23.750678,4199.19854
0.011505,19.642732,4739.072243
0.008993,15.131631,5317.220497
0.010688,9.843177,5469.48004
0.012941,5.709179,5461.773454
0.019308,3.786,5413.990324
0.024178,11.886179,5403.085483
0.017474,44.796286,5441.091342
0.011479,65.618888,5463.786836
0.009873,84.175497,5497.422495
0.010951,101.894648,5555.13978
0.010493,132.914643,5658.153961
0.013954,139.916191,5709.612658
0.020466,160.412191,5637.393489
0.02153,182.820191,5543.062861
0.008342,191.110195,5390.693557
0.006742,197.657195,5198.879042
0.010513,199.825197,4944.050819
0.01185,197.982189,4714.999352
0.011499,198.459194,4471.637638
0.012866,200.043198,4296.215061
0.010695,200.2522,4208.632851
0.02092,201.491201,4181.555086
0.017579,201.168197,4226.106902
0.016955,201.031197,4437.749704
0.016696,200.384188,5031.237286
0.02386,195.159185,5662.678609
0.019592,180.803179,5797.474994
0.052706,147.172176,5779.472354
0.38584,87.771181,5671.223191
1.209061,56.483183,5499.060624
2.351203,82.532187,5361.47861
2.516692,83.648186,5243.240728
1.782361,61.455184,5166.809108
0.28303,77.873184,5229.476463
0.03648,93.63118,5393.381825
0.032667,117.181184,5527.980371
0.02707,117.012186,5508.508239
0.034376,88.801187,5422.186194
0.027806,83.682188,5326.632509
0.02368,86.911192,5199.283455
0.027864,90.239197,4994.764562
0.030659,90.200185,4761.375696
0.029697,83.188185,4542.481754
0.033679,92.617191,4421.037994
0.025589,109.556196,4312.49466
0.02751,110.899197,4268.208814
0.033398,117.142197,4277.066788
0.029224,90.394189,4426.438359
0.034662,72.843185,4935.937986
0.030393,59.642182,5489.20766
0.039975,47.494183,5620.199459
0.226153,42.890185,5504.371055
0.840461,38.466182,5375.580531
1.675767,39.093071,5255.087486
2.079638,44.666924,5144.813704
1.882155,32.527918,5040.923642
1.047248,15.1671,5033.816549
0.283367,14.756783,5083.503922
0.034192,7.82008,5210.831502
0.029902,5.688682,5345.017421
0.024529,0.921183,5340.579132
0.029519,3.455,5307.219849
0.027157,5.167,5247.26778
0.025352,11.018,5090.57467
0.025273,15.597,4843.064975
0.025946,23.821,4621.020997
0.031893,20.164,4414.961927
0.029859,31.844,4271.718535
0.028245,40.083,4205.138822
0.029296,40.884185,4195.40847
0.026561,31.726179,4217.825028
0.03238,30.011182,4401.910009
0.028619,16.161185,4923.489447
0.026005,15.117181,5491.680657
0.029515,15.836182,5635.023259
0.100563,10.169185,5590.586777
0.674142,6.144184,5484.69498
1.826603,8.636182,5319.178412
2.589286,13.655177,5182.839371
2.214656,18.120177,5112.635966
1.224227,22.466176,5096.832105
0.346298,27.418182,5127.210855
0.039555,38.463185,5287.922923
0.02908,50.302189,5433.533487
0.026453,67.932188,5454.376741
0.026852,63.796188,5413.009284
0.022953,75.158193,5305.572079
0.018941,76.925191,5209.585532
0.020686,63.817194,5053.636971
0.021004,79.945195,4856.176431
0.016467,89.151192,4665.122049
0.019661,79.663192,4514.592711
0.017845,65.917186,4467.681046
0.019569,82.91419,4501.313128
0.019372,79.609192,4561.274914
0.019631,75.463185,4756.923367
0.018886,112.137186,5298.381319
0.011787,129.478189,5867.532636
0.125377,132.185186,5990.808619
0.827295,120.577187,5858.54627
2.245811,95.751187,5569.240292
3.640802,92.190172,5368.374035
4.270667,83.619917,5189.530855
3.624501,51.817909,5087.433496
2.566011,22.81991,5006.778569
0.535812,38.724918,4996.209024
0.037977,27.076063,5159.130047
0.019423,20.414685,5382.57606
0.01978,8.031186,5440.866467
0.015833,4.314186,5318.636567
0.020024,4.761187,5131.826046
0.021584,15.984938,4947.488584
0.012088,51.537239,4772.729076
0.007077,99.819095,4615.865606
0.003898,108.038199,4477.060422
0.004871,119.243198,4362.369728
0.008781,112.253194,4293.380548
0.005163,89.513185,4322.03492
0.005296,97.227186,4339.251886
0.005578,83.591181,4433.150001
0.009008,55.159179,4632.938296
0.005471,28.225181,4848.540425
0.017416,34.59218,5038.226114
0.234193,46.136184,5231.448052
1.71322,74.48119,5263.628925
3.611327,73.288194,5077.408556
4.295969,66.199239,4906.692358
3.140561,55.170671,4788.456749
1.376849,59.740822,4772.104547
0.38035,49.178286,4802.184085
0.034822,54.720857,4933.575354
0.00736,53.23134,5132.640945
0.006676,44.44514,5251.931557
0.011355,30.621082,5175.009166
0.011017,30.328639,5069.072022
0.01009,28.724193,4977.53402
0.005121,35.908291,4880.381116
0.008645,27.78959,4797.394768
0.004662,33.519538,4724.859089
0.005983,47.853491,4670.319303
0.005271,74.892645,4638.83436
0.005442,99.790646,4663.867041
0.009641,106.587449,4720.840151
0.005063,154.610746,4792.449593
0.006066,168.498642,4927.012984
0.00552,149.255592,5065.850108
0.12206,147.838046,5192.29958
1.013201,121.002392,5228.194119
2.526999,90.749188,5165.409062
3.527935,71.16403,5050.83848
2.748133,30.559375,4943.974025
1.78655,30.403211,4859.823304
0.50256,61.849411,4883.840424
0.057222,59.182741,5010.003417
0.011193,101.306078,5142.163189
0.004636,132.957525,5294.428718
0.004504,145.898435,5396.819746
0.005885,170.296285,5375.694522
0.005907,174.970788,5260.693216
0.009304,184.682247,5133.252019
0.007675,180.815098,4938.714534
0.006582,196.016489,4746.861681
0.022585,173.535036,4573.474681
0.023532,166.247134,4442.617624
0.024431,159.154183,4388.035057
0.028552,128.409179,4406.876427
0.023858,97.18318,4468.225557
0.023409,107.142179,4644.559156
0.022948,142.611173,5120.471268
0.0237,155.827177,5645.215333
0.026503,163.605176,5861.579031
0.025571,176.537177,5895.624737
0.030838,180.991182,5833.173428
0.047291,178.628183,5768.176421
0.113534,176.916178,5700.332248
0.168962,187.452129,5613.056114
0.149687,195.545927,5541.383822
0.122408,199.757131,5489.662463
0.037427,199.62923,5544.547945
0.010366,192.703179,5660.813944
0.010253,185.507382,5740.662474
0.010299,175.309384,5640.680398
0.013438,193.674382,5491.741059
0.008953,205.374384,5310.993492
0.010491,208.247734,5059.592243
0.009902,206.391383,4869.458085
0.013757,203.703536,4692.378335
0.010134,207.33384,4602.642068
0.011445,194.298538,4572.302996
0.010785,190.475638,4585.811906
0.014618,189.41374,4676.881585
0.010348,176.649489,4933.969324
0.011587,180.452881,5512.013162
0.010735,147.575528,6007.281604
0.03493,80.992592,6041.210256
0.160646,17.577586,5999.323804
0.261091,1.246184,5899.29238
0.53226,3.382235,5796.922226
0.444612,19.785989,5696.422642
0.283941,32.77509,5596.120804
0.065971,59.676541,5637.124289
0.017347,105.034388,5731.039329
0.010807,120.639389,5855.259059
0.013951,131.60359,5988.417069
0.009496,151.419847,6013.611778
0.01016,156.461547,5921.800046
0.009065,166.19264,5776.807055
0.009373,168.08374,5607.774447
0.013999,146.110544,5349.883632
0.009281,124.576695,5086.983705
0.010122,97.198641,4879.87725
0.010436,73.156489,4728.329202
0.00943,48.48168,4654.018203
0.014317,38.05938,4623.782796
0.010436,36.335233,4659.092008
0.010403,25.538532,4833.440778
0.009954,28.059235,5339.288917
0.011469,41.322185,5856.46557
0.021006,49.074585,5947.721136
0.108883,61.153037,5891.247681
0.421022,47.817182,5719.529583
0.797817,76.381682,5568.312286
1.995161,98.153287,5379.206514
1.74324,156.220988,5254.267197
1.276144,197.116947,5208.367304
0.356413,220.732892,5236.362195
0.037518,221.006084,5351.226177
0.011274,217.706331,5418.543436
0.013628,217.051131,5418.225482
0.011361,217.239087,5329.200005
0.01273,206.995142,5225.376245
0.013285,202.132491,5030.567454
0.012205,189.596187,4798.979944
0.013245,194.408045,4571.317979
0.012908,132.446084,4304.08804
0.01675,131.052336,4250.541225
0.014522,144.194181,4239.481508
0.014762,165.361033,4192.779457
0.013324,183.73214,4193.375284
0.012764,190.943077,4372.736336
0.014893,182.719575,4874.041344
0.018229,205.765179,5349.619988
0.050642,199.749278,5529.319939
0.30198,194.231179,5507.04731
1.135738,191.449532,5416.159797
3.35651,190.991886,5214.391977
3.292041,187.155633,5118.289788
1.767421,188.160382,5083.557671
1.167588,184.61862,5050.4073
0.552469,192.032521,5088.779159
0.079392,186.079851,5173.953899
0.015399,180.371075,5275.570265
0.042759,167.457073,5343.581694
0.061398,175.149477,5281.936855
0.01806,165.25003,5227.639074
0.010793,159.173979,5149.749875
0.011257,138.61398,4969.932455
0.01092,147.711485,4777.359644
0.01053,140.891136,4603.462769
0.011982,129.716086,4475.383482
0.016241,126.774136,4434.466498
0.011111,151.249538,4411.819028
0.011213,172.399143,4471.617001
0.0104,135.867189,4682.211275
0.010478,72.50968,5210.950877
0.017349,48.109184,5657.759089
0.203513,49.762232,5793.191218
0.957027,39.955235,5686.209819
2.038262,49.445264,5587.123489
3.360608,127.43271,5376.69556
5.156172,132.107307,5183.175221
4.654709,149.953919,5019.787178
3.942993,163.420266,4922.742464
2.21878,179.209474,4834.653679
0.570594,177.199979,4858.828157
0.043902,176.411045,5047.970345
0.027102,179.959987,5217.128388
0.016898,157.713032,5155.762501
0.01517,144.441989,5030.704962
0.016413,121.780436,4899.868214
0.011025,79.683039,4782.389789
0.01445,58.941189,4687.331881
0.012638,34.556437,4573.981095
0.010257,23.761182,4496.457962
0.010456,25.202182,4485.541923
0.010534,10.497581,4494.36425
0.014261,0.41905,4550.927552
0.012514,0.06905,4659.379094
0.017907,11.938639,4866.391455
0.025137,57.266385,5033.435131
0.326127,138.917534,5158.600138
1.614124,173.607788,5220.726843
3.54952,194.338095,5140.928294
4.534828,186.310795,5040.299212
2.918971,188.96814,4956.948813
1.059418,193.837321,4893.459819
0.245978,184.168624,4897.616943
0.131558,195.006772,4886.328952
0.0216,197.519815,4931.420847
0.012822,202.637885,5026.291098
0.012045,199.400292,5110.203105
0.010494,205.721293,5005.705586
0.013773,214.966646,4856.332674
0.010124,208.929146,4699.349953
0.010817,219.178296,4527.949116
0.010378,220.163344,4375.287428
0.010191,218.79455,4231.753106
0.010803,216.311245,4117.241619
0.013796,205.387195,4052.873741
0.009272,194.977146,4028.189415
0.010138,202.053644,4036.905974
0.010309,208.615192,4076.032898
0.010521,202.067189,4203.012273
0.01614,199.701138,4287.852083
0.278632,203.884388,4402.076127
1.430902,197.215287,4496.989167
3.172701,187.109765,4509.943169
5.790485,194.421175,4444.388587
7.361291,187.68547,4349.339009
7.455297,185.137914,4276.297553
5.685763,179.433267,4221.125117
2.919931,148.336564,4244.68692
0.644811,159.207666,4311.411238
0.02545,196.886225,4525.82852
0.010983,201.625786,4769.281408
0.008876,211.102892,4796.662987
0.010331,197.852991,4757.756842
0.009536,169.291237,4712.637892
0.0095,199.972091,4572.785613
0.013675,193.135042,4398.77524
0.012184,188.294092,4238.946319
0.009713,184.005143,4149.009262
0.009485,177.774646,4125.038865
0.009935,183.450193,4149.621346
0.011061,191.84924,4203.409985
0.015136,208.867135,4398.755091
0.011061,205.797525,4910.798627
0.01242,200.674172,5423.90413
0.097482,185.678227,5532.064956
0.574572,179.631178,5465.602132
1.38451,178.497128,5352.7195
2.149117,183.426385,5202.150983
1.920547,192.599089,5176.686644
1.630705,202.35334,5122.296016
0.772612,198.31229,5157.535374
0.148583,196.249782,5212.648801
0.029778,195.49133,5228.45251
0.016198,195.649781,5259.221164
0.010793,197.962834,5283.640481
0.011366,201.115836,5204.231008
0.010577,201.812793,5151.815705
0.010629,200.819192,5004.842944
0.011049,211.380893,4770.725128
0.01533,215.801898,4510.345406
0.011394,214.450794,4264.112972
0.01206,218.038842,4093.093101
0.012318,218.102243,4008.152545
0.011068,216.164894,3977.743441
0.014559,217.412788,4014.657048
0.018571,216.482833,4195.940628
0.0146,205.858974,4686.271552
0.013347,204.364228,5154.59692
0.073439,192.810079,5268.699189
0.742218,151.944979,5186.410434
2.384608,132.561781,5051.892818
4.197991,143.949427,4913.152231
6.055646,129.859992,4765.689468
6.420484,107.229761,4648.322462
5.278151,117.217315,4577.621781
2.827861,98.526364,4564.253495
0.684113,116.673817,4638.055098
0.03018,165.152174,4759.307413
0.012288,174.242766,4908.226407
0.017981,172.319897,4905.61643
0.01302,172.140297,4859.29175
0.013703,164.163149,4772.230387
0.0139,151.690198,4613.806955
0.012456,139.768092,4396.276884
0.012485,157.837148,4229.702857
0.018174,177.733646,4083.987539
0.015207,184.492248,4008.749127
0.014569,193.745248,4031.134099
