Date/Hour CET/CEST;Imbalance Purchase Price;Imbalance;Solar;Wind;Consumption Total
02.05.2022/06:00;186,5;-66,209848;0,366632;99,669554;3388,230718
02.05.2022/07:00;200,5;-3,187876;1,752847;96,406795;3766,37643
02.05.2022/08:00;204,5;-24,360751;4,501756;68,007382;3823,154725
02.05.2022/09:00;204,5;-14,018826;7,978166;62,635302;3742,428422
02.05.2022/10:00;193,5;-41,118604;11,573997;89,178185;3660,682864
02.05.2022/11:00;197,01;-36,404546;12,278723;107,469971;3615,372319
02.05.2022/12:00;196,15;-7,396987;11,578497;158,99672;3609,480106
02.05.2022/13:00;199;18,7866;12,289769;171,367173;3561,764067
02.05.2022/14:00;194;5,335331;10,085162;149,289774;3531,766905
02.05.2022/15:00;193,06;-39,831656;8,619968;177,970807;3527,522046
02.05.2022/16:00;198,06;-35,503905;9,307714;168,416529;3523,974336
02.05.2022/17:00;205,91;-50,292058;7,672822;156,44677;3467,88782
02.05.2022/18:00;234;-81,516854;3,612809;129,377117;3399,450652
02.05.2022/19:00;239;-66,665438;0,933229;143,368203;3377,846716
02.05.2022/20:00;239;-7,479665;0,121885;157,847659;3402,604031
02.05.2022/21:00;250;-35,605661;0,018933;158,290406;3459,443829
02.05.2022/22:00;235,84;-58,498275;0,020221;175,227084;3413,622136
02.05.2022/23:00;224,56;-44,491249;0,018311;171,792442;3225,223978
03.05.2022/00:00;201;-43,292155;0,021801;187,972691;3036,24444
03.05.2022/01:00;193,32;-75,172717;0,020183;166,338041;2939,090952
03.05.2022/02:00;200;-64,988942;0,020505;161,777443;2896,756068
03.05.2022/03:00;200;-43,288097;0,01964;156,641643;2898,306
03.05.2022/04:00;150,5;-60,586563;0,021462;150,638889;2961,289997
03.05.2022/05:00;181;-32,49874;0,030733;153,757935;3081,055452
03.05.2022/06:00;212,65;-127,417428;0,359363;125,407881;3452,970204
03.05.2022/07:00;215,76;-100,052063;1,798314;70,717629;3819,555842
03.05.2022/08:00;229,99;-2,33205;5,132813;90,777221;3856,303234
03.05.2022/09:00;222,03;20,300274;10,193164;83,564421;3761,928363
03.05.2022/10:00;210;-24,567912;15,423426;38,582034;3687,416763
03.05.2022/11:00;210;-30,399749;18,724895;36,945504;3629,072147
03.05.2022/12:00;204,5;-18,805405;21,712135;24,701301;3596,885995
03.05.2022/13:00;199,95;-3,926549;22,266308;16,448404;3540,81888
03.05.2022/14:00;199,91;40,273252;20,593909;15,735492;3505,147078
03.05.2022/15:00;199,91;58,2806;17,313766;20,210987;3493,711268
03.05.2022/16:00;201;2,723674;12,926857;20,360977;3523,586713
03.05.2022/17:00;225;5,188028;7,484319;26,366967;3467,171598
03.05.2022/18:00;275;25,370563;3,455081;28,723964;3409,328892
03.05.2022/19:00;275;20,570905;0,834977;31,513261;3415,796953
03.05.2022/20:00;275;33,886275;0,066973;37,509851;3456,808211
03.05.2022/21:00;261,81;51,416379;0,017795;42,415296;3484,04441
03.05.2022/22:00;245,36;67,359835;0,017532;39,743718;3415,003294
03.05.2022/23:00;206,5;85,394741;0,020048;30,766589;3201,680628
04.05.2022/00:00;209,37;65,04281;0,02003;27,358886;3029,988018
04.05.2022/01:00;202,12;44,783429;0,020022;20,123485;2926,54354
04.05.2022/02:00;200,34;32,577013;0,018753;14,957186;2894,740816
04.05.2022/03:00;201,12;25,365678;0,02186;14,167432;2901,123611
04.05.2022/04:00;203,11;-2,995059;0,020742;16,843584;2941,857376
04.05.2022/05:00;212,68;5,383132;0,026146;22,014234;3043,338786
04.05.2022/06:00;238,81;20,215886;0,143896;38,047161;3462,764218
04.05.2022/07:00;239,48;39,718586;0,777586;59,322255;3888,91147
04.05.2022/08:00;260,43;23,481358;2,105843;51,095917;3953,104481
04.05.2022/09:00;237,54;-10,086753;4,585281;32,185825;3886,071023
04.05.2022/10:00;214,5;-7,963059;8,809626;27,285357;3779,118103
04.05.2022/11:00;209,29;13,905977;12,865189;40,564854;3671,892183
04.05.2022/12:00;204,64;34,081435;13,85825;64,308926;3611,251452
04.05.2022/13:00;208,57;48,185121;13,754322;72,720221;3560,915065
04.05.2022/14:00;208,57;83,358691;11,351877;96,499574;3519,155156
04.05.2022/15:00;221,5;10,610664;8,058155;121,492055;3521,938941
04.05.2022/16:00;221,5;-29,586249;5,663106;142,789827;3574,036912
04.05.2022/17:00;218,28;-88,881991;3,351745;149,594798;3560,600505
04.05.2022/18:00;241,98;27,083831;1,522188;134,487172;3480,343947
04.05.2022/19:00;266,9;26,033952;0,544856;110,472321;3445,295398
04.05.2022/20:00;272,49;190,04213;0,049696;129,800459;3471,928191
04.05.2022/21:00;239,01;143,835352;0,01869;159,781963;3506,783794
04.05.2022/22:00;226,02;158,987999;0,019718;182,222368;3424,189238
04.05.2022/23:00;219,67;183,171257;0,021397;155,248766;3175,386731
05.05.2022/00:00;215,09;117,375136;0,022259;155,672595;2939,671643
05.05.2022/01:00;205,11;101,652624;0,020519;117,615901;2827,530644
05.05.2022/02:00;194;94,592261;0,021038;95,036938;2768,487471
05.05.2022/03:00;189;172,049275;0,020195;110,840244;2754,834036
05.05.2022/04:00;184;198,652238;0,022349;118,036584;2756,139732
05.05.2022/05:00;195,5;249,007764;0,02744;113,891789;2847,585328
05.05.2022/06:00;190;245,071847;0,288202;99,017462;3220,250957
05.05.2022/07:00;255,06;227,29183;1,412796;89,875384;3646,815483
05.05.2022/08:00;210;227,357777;4,292831;67,164456;3709,2091
05.05.2022/09:00;210;215,579305;9,664972;64,673258;3616,623196
05.05.2022/10:00;203;121,662854;15,356569;51,201477;3538,700714
05.05.2022/11:00;201;98,314585;17,688079;53,308067;3450,128178
05.05.2022/12:00;201;38,495163;18,137556;72,958938;3417,97535
05.05.2022/13:00;195;40,717379;18,961566;71,458919;3364,071017
05.05.2022/14:00;189;32,75689;18,450765;53,462643;3347,796473
05.05.2022/15:00;189;-8,177375;17,962167;54,711788;3334,600542
05.05.2022/16:00;192,5;25,739567;13,580717;49,294762;3338,868559
05.05.2022/17:00;197,5;-6,4023;8,627735;45,933631;3280,777886
05.05.2022/18:00;201;144,834842;4,040589;38,818808;3224,370981
05.05.2022/19:00;201;145,86401;1,025687;44,157056;3203,687532
05.05.2022/20:00;201;117,677819;0,140854;34,418316;3225,395699
05.05.2022/21:00;201;81,450635;0,023377;56,90067;3282,23691
05.05.2022/22:00;203;13,032302;0,020686;49,004077;3253,4
05.05.2022/23:00;218,96;41,04727;0,021262;34,482463;3066,030206
06.05.2022/00:00;213,63;21,453691;0,022867;33,226305;2887,459801
06.05.2022/01:00;193;55,746704;0,022667;27,342856;2774,918642
06.05.2022/02:00;184;32,397044;0,021293;25,403224;2750,004367
06.05.2022/03:00;184;7,066713;0,024149;27,761548;2764,472533
06.05.2022/04:00;184;-35,760478;0,022393;19,040599;2782,750203
06.05.2022/05:00;188;1,280266;0,04189;10,949912;2870,175951
06.05.2022/06:00;194,5;83,317376;0,450334;18,842625;3223,614996
06.05.2022/07:00;208;63,393082;2,190183;19,512941;3599,158776
06.05.2022/08:00;267;106,444201;5,890481;30,600956;3679,298045
06.05.2022/09:00;250;137,731081;11,549933;25,778086;3596,567538
06.05.2022/10:00;233,6;25,426505;16,916527;35,990196;3527,92547
06.05.2022/11:00;220;37,205402;21,279225;55,392141;3424,759105
06.05.2022/12:00;201,44;-22,646156;23,262711;71,797955;3385,643384
06.05.2022/13:00;217,08;3,440588;20,827989;101,778737;3315,791983
06.05.2022/14:00;217,08;42,260599;18,815291;140,278631;3270,467852
06.05.2022/15:00;219;22,292238;14,44884;157,668635;3238,200588
06.05.2022/16:00;219;14,363174;9,056198;172,28757;3229,591407
06.05.2022/17:00;220,5;45,748575;3,781879;200,736568;3226,669121
06.05.2022/18:00;219;-18,414791;1,307501;189,143778;3200,15983
06.05.2022/19:00;200,5;26,235025;0,311912;178,90108;3159,235112
06.05.2022/20:00;197,5;41,803875;0,03287;168,242574;3085,014825
06.05.2022/21:00;190;147,521013;0,024145;164,538679;3036,903792
06.05.2022/22:00;184,5;204,963266;0,021984;173,602761;2951,833765
06.05.2022/23:00;169,5;220,484926;0,022306;183,019818;2809,823104
07.05.2022/00:00;170;179,019667;0,021087;172,923325;2645,245884
07.05.2022/01:00;170;162,280877;0,020738;147,576978;2518,497291
07.05.2022/02:00;180;199,228265;0,021545;121,771159;2445,204771
07.05.2022/03:00;141,17;188,113936;0,019802;101,866378;2421,357007
07.05.2022/04:00;141,17;198,262007;0,021025;134,142557;2442,181815
07.05.2022/05:00;141,17;267,410825;0,037813;176,97391;2412,124284
07.05.2022/06:00;155;260,608293;0,587123;171,144761;2468,175136
07.05.2022/07:00;188;196,70368;3,245124;151,884355;2585,384417
07.05.2022/08:00;192;142,028672;8,322313;150,494352;2790,015826
07.05.2022/09:00;199,63;194,503637;14,800132;136,421707;2981,24147
07.05.2022/10:00;197,57;87,186837;20,024001;97,606645;3069,244504
07.05.2022/11:00;195,47;54,755249;26,130075;84,408355;3056,14203
07.05.2022/12:00;192,52;34,341603;27,75737;83,285646;3031,935581
07.05.2022/13:00;200,91;-12,040615;25,854545;76,666487;2983,428421
07.05.2022/14:00;200,91;22,884054;20,679852;97,803025;2948,361922
07.05.2022/15:00;101,56;-26,106076;14,202224;84,886243;2941,258531
07.05.2022/16:00;176,05;-15,80024;16,083005;81,517958;2933,735433
07.05.2022/17:00;179;56,440836;11,308882;92,302238;2932,631889
07.05.2022/18:00;185;73,736675;5,976218;97,565837;2923,319058
07.05.2022/19:00;201,74;32,424373;2,106365;86,681873;2911,304289
07.05.2022/20:00;205,81;92,633453;0,274648;109,435471;2897,143847
07.05.2022/21:00;205,7;33,986039;0,025703;82,006303;2928,855395
07.05.2022/22:00;220,5;-13,497428;0,023858;101,187999;2941,979706
07.05.2022/23:00;216;-85,064925;0,023845;110,308853;2869,25253
08.05.2022/00:00;199,36;40,090925;0,024857;108,009486;2766,625633
08.05.2022/01:00;194,61;39,418622;0,022626;104,664885;2696,946615
08.05.2022/02:00;170;75,586997;0,023468;122,637391;2665,19361
08.05.2022/03:00;170;85,95761;0,02242;143,189439;2679,311876
08.05.2022/04:00;186,92;99,404438;0,023041;168,814642;2693,773652
08.05.2022/05:00;186,81;59,299267;0,062834;129,925946;2675,759047
08.05.2022/06:00;185,89;48,079021;1,057889;89,741284;2683,326646
08.05.2022/07:00;189,13;110,020002;4,007667;76,241971;2688,775702
08.05.2022/08:00;208;119,445637;9,446805;73,477219;2778,712425
08.05.2022/09:00;208;123,577601;16,184599;77,490631;2923,449343
08.05.2022/10:00;186,5;56,851773;22,711461;49,784024;3031,127573
08.05.2022/11:00;186,5;11,704721;27,624297;23,968749;3046,087981
08.05.2022/12:00;149,12;-10,448587;29,979323;12,222003;3017,635041
08.05.2022/13:00;146,82;8,159121;30,903365;10,33483;2970,295463
08.05.2022/14:00;98;62,977099;29,700608;13,322449;2929,110671
08.05.2022/15:00;50;56,239256;25,993975;3,781091;2928,158387
08.05.2022/16:00;100;32,75104;19,510134;2,012973;2936,691801
08.05.2022/17:00;151;41,630238;12,201772;2,828125;2947,825959
08.05.2022/18:00;175;58,607897;5,81917;5,491162;2957,364834
08.05.2022/19:00;199,58;60,953522;1,661747;14,695296;2983,938823
08.05.2022/20:00;220;-1,669643;0,156631;29,299719;3036,200611
08.05.2022/21:00;235;54,597657;0,025886;64,635271;3109,305954
08.05.2022/22:00;235;61,217997;0,024128;137,927811;3103,347745
08.05.2022/23:00;216,5;100,147357;0,023708;159,737616;2937,632248
09.05.2022/00:00;189;173,224481;0,169139;158,290153;2770,710874
09.05.2022/01:00;180,5;168,922872;0,166887;169,219261;2669,799204
09.05.2022/02:00;157;110,362963;0,168938;174,773295;2638,749829
09.05.2022/03:00;155;65,800935;0,169182;146,450995;2651,618397
09.05.2022/04:00;155;78,79207;0,168578;129,927241;2679,162101
09.05.2022/05:00;180;138,099458;0,179933;123,725141;2770,742293
09.05.2022/06:00;180;50,569524;0,540703;121,244738;3165,051046
09.05.2022/07:00;197;42,558779;2,105218;100,062389;3590,681029
09.05.2022/08:00;205;52,768905;5,39543;49,538303;3642,559008
09.05.2022/09:00;217,28;28,518556;10,253734;40,877697;3563,377541
09.05.2022/10:00;199,95;34,752225;17,138126;43,425604;3494,785122
09.05.2022/11:00;174;110,930628;22,863432;63,36714;3430,145367
09.05.2022/12:00;164;76,872071;25,732236;98,099949;3406,863996
09.05.2022/13:00;164;110,784744;27,090151;142,016944;3367,485665
09.05.2022/14:00;164;129,566524;25,365938;181,879681;3338,760579
09.05.2022/15:00;190,97;107,905814;19,92286;193,599729;3315,25506
09.05.2022/16:00;194,94;83,77621;11,402049;202,256713;3337,245095
09.05.2022/17:00;199,92;7,564825;8,119387;199,871076;3325,92908
09.05.2022/18:00;191;37,428745;3,987214;213,107094;3256,247785
09.05.2022/19:00;191;-13,202672;0,667046;196,403729;3252,853679
09.05.2022/20:00;201,89;38,922364;0,196321;196,359017;3276,003866
09.05.2022/21:00;191;44,242336;0,167869;191,668102;3286,54689
09.05.2022/22:00;182;87,978988;0,168182;211,55133;3192,745732
09.05.2022/23:00;167,5;192,549571;0,16687;213,093202;2943,710586
10.05.2022/00:00;153,5;127,833947;0,168596;216,979938;2712,562891
10.05.2022/01:00;153,5;133,92434;0,168283;221,210842;2567,394773
10.05.2022/02:00;153,5;142,055364;0,168856;221,583723;2492,562505
10.05.2022/03:00;136;172,849594;0,167993;215,603713;2459,459996
10.05.2022/04:00;139;173,450443;0,168723;196,920722;2466,9898
10.05.2022/05:00;177;87,387928;0,169572;192,485143;2539,68439
10.05.2022/06:00;184,15;171,443982;0,184091;201,026508;2921,553343
10.05.2022/07:00;196,03;117,498082;0,353487;194,773434;3403,685533
10.05.2022/08:00;198,65;134,659781;0,720747;190,099034;3561,257915
10.05.2022/09:00;195,54;51,836627;1,46166;177,715732;3576,519042
10.05.2022/10:00;189,1;2,607388;1,107934;177,371683;3592,580853
10.05.2022/11:00;181,03;-82,642366;0,786275;191,607705;3622,351697
10.05.2022/12:00;141,5;-24,92819;0,747461;210,319756;3665,800783
10.05.2022/13:00;141,5;-102,234458;0,729798;216,622029;3657,73668
10.05.2022/14:00;136;-137,480119;0,836572;222,506768;3659,443864
10.05.2022/15:00;140;-108,075925;0,736165;225,644494;3663,284558
10.05.2022/16:00;179,5;-197,154664;0,586088;220,485608;3700,032668
10.05.2022/17:00;200;-132,000363;0,433858;200,057561;3673,082514
10.05.2022/18:00;212;-132,624262;0,451681;194,153534;3604,379727
10.05.2022/19:00;212;-110,975202;0,406894;159,635735;3540,704359
10.05.2022/20:00;204;-65,590137;0,218594;173,502728;3468,81151
10.05.2022/21:00;196,2;12,273278;0,168551;164,150714;3403,91536
10.05.2022/22:00;195,76;-35,958086;0,165217;133,294561;3322,116704
10.05.2022/23:00;165;-19,535787;0,166589;135,490462;3117,314672
11.05.2022/00:00;160;-4,700824;0,16608;139,339012;2909,619521
11.05.2022/01:00;161;-2,852564;0,166909;132,501513;2780,085256
11.05.2022/02:00;161,5;-27,011896;0,165917;135,871961;2728,852338
11.05.2022/03:00;174,35;-34,072305;0,166456;122,270163;2730,78216
11.05.2022/04:00;174,51;-6,660286;0,166423;123,960411;2749,421389
11.05.2022/05:00;180,68;58,961423;0,196679;129,486343;2816,160216
11.05.2022/06:00;198,5;132,653435;0,5249;121,652187;3178,575642
11.05.2022/07:00;210,5;84,329015;1,866324;104,392882;3595,699485
11.05.2022/08:00;210,5;86,320158;5,572509;87,066404;3642,968038
11.05.2022/09:00;197,5;119,903976;9,628831;74,051833;3564,831389
11.05.2022/10:00;172,14;102,309425;11,635103;98,13576;3494,777924
11.05.2022/11:00;155,99;41,888108;9,077762;137,495175;3490,696566
11.05.2022/12:00;143,02;-38,651613;6,332455;171,028433;3535,248203
11.05.2022/13:00;155,16;23,903917;4,489378;175,733017;3558,234917
11.05.2022/14:00;8;21,610104;4,175089;182,665351;3585,951353
11.05.2022/15:00;11;22,050195;6,526482;175,750774;3583,115474
11.05.2022/16:00;149,62;-62,858352;5,619008;146,914623;3566,791091
11.05.2022/17:00;167,83;1,578399;4,495704;158,290127;3533,393353
11.05.2022/18:00;175,45;-6,122821;2,418192;166,925154;3470,825843
11.05.2022/19:00;181,64;35,915925;0,832449;176,265554;3413,779847
11.05.2022/20:00;188,58;54,998227;0,241676;180,770527;3397,591217
11.05.2022/21:00;175,5;48,383587;0,165703;184,960866;3384,051147
11.05.2022/22:00;189,93;-2,62739;0,165429;214,596861;3330,407039
11.05.2022/23:00;187,34;83,139865;0,165148;217,016814;3121,930193
12.05.2022/00:00;171,15;38,820409;0,16037;175,599259;2911,816906
12.05.2022/01:00;152,98;-0,484846;0,160651;145,066459;2803,051414
12.05.2022/02:00;144,49;33,699136;0,160796;151,518858;2762,449339
12.05.2022/03:00;150,01;81,420566;0,162162;140,48779;2732,193697
12.05.2022/04:00;104;126,522654;0,163036;151,071708;2722,25232
12.05.2022/05:00;103;147,897093;0,199017;134,339288;2779,051343
12.05.2022/06:00;129;200,708094;0,753377;155,900134;3124,532757
12.05.2022/07:00;182,87;140,285607;2,992419;77,439034;3506,58638
12.05.2022/08:00;182,19;139,850003;7,536543;67,182007;3576,752197
12.05.2022/09:00;159;124,088155;12,773562;64,233428;3532,87994
12.05.2022/10:00;170,13;49,214665;13,812192;76,234337;3486,154799
12.05.2022/11:00;178;-93,714805;13,747177;92,023378;3461,552807
12.05.2022/12:00;176;-121,991962;12,871745;88,547137;3446,785759
12.05.2022/13:00;181;-158,580233;12,923271;113,733574;3446,138772
12.05.2022/14:00;181;-105,360517;13,778334;133,897432;3423,0248
12.05.2022/15:00;162,5;-80,399114;15,011288;128,808431;3392,651584
12.05.2022/16:00;156,34;-125,593757;13,220732;89,844257;3377,74779
12.05.2022/17:00;164,2;-45,004373;8,782131;73,812435;3336,11614
12.05.2022/18:00;170,05;12,837484;5,012453;76,286671;3278,878604
12.05.2022/19:00;175,86;10,058575;1,828273;69,391669;3240,983801
12.05.2022/20:00;178,6;59,378888;0,383857;68,49457;3232,447213
12.05.2022/21:00;182,29;105,72626;0,161043;75,308306;3249,773136
12.05.2022/22:00;182,08;-12,451915;0,163725;83,54076;3232,075765
12.05.2022/23:00;180,11;-18,33018;0,157655;85,683812;3054,535533
13.05.2022/00:00;177,35;-25,146481;0,16099;57,640312;2850,580133
13.05.2022/01:00;176,42;7,39657;0,020334;55,28432;2711,261015
13.05.2022/02:00;175,19;24,164673;0,033604;38,010919;2641,122262
13.05.2022/03:00;169,33;2,000134;0,020653;35,204099;2631,433535
13.05.2022/04:00;170,8;38,857149;0,020792;38,595649;2623,069547
13.05.2022/05:00;156;50,188614;0,088538;63,791645;2716,550141
13.05.2022/06:00;166,5;108,349552;0,710729;51,495206;3051,236043
13.05.2022/07:00;181,48;88,834067;2,671707;40,239882;3454,359993
13.05.2022/08:00;181,89;85,172564;5,197799;30,955949;3574,561147
13.05.2022/09:00;180,01;87,614856;8,527496;49,240346;3561,108485
13.05.2022/10:00;170,07;-113,950066;12,646661;70,517084;3496,445546
13.05.2022/11:00;160,65;41,980417;14,239676;122,749998;3443,893623
13.05.2022/12:00;144,16;-7,867299;9,578246;129,408197;3453,682206
13.05.2022/13:00;62,44;-37,708313;7,358788;165,460074;3437,275198
13.05.2022/14:00;174;-141,706696;8,575398;161,946692;3470,11449
13.05.2022/15:00;174;-157,046776;8,60984;197,472061;3433,901653
13.05.2022/16:00;174;-158,452761;6,596009;189,566977;3436,798406
13.05.2022/17:00;174;-175,288689;2,789799;145,132659;3418,866868
13.05.2022/18:00;149,98;-94,539436;0,626468;171,243363;3372,120642
13.05.2022/19:00;126;-42,747771;0,152129;179,014563;3337,755631
13.05.2022/20:00;114;-57,286906;0,027104;157,001573;3270,372082
13.05.2022/21:00;114;-5,234439;0,036325;185,597826;3189,857154
13.05.2022/22:00;114;-36,567285;0,030345;162,519709;3115,756817
13.05.2022/23:00;114;-23,464799;0,020223;144,410831;2967,975114
14.05.2022/00:00;120;-55,088284;0,037893;128,390807;2827,858025
14.05.2022/01:00;120;-21,529279;0,031575;120,520657;2688,3863
14.05.2022/02:00;90;-7,614393;0,032618;118,945057;2617,720713
14.05.2022/03:00;90;-39,883678;0,050398;86,659255;2588,480416
14.05.2022/04:00;90;-1,728131;0,031402;70,743859;2565,508664
14.05.2022/05:00;153,85;-17,286196;0,117484;67,008557;2538,17754
14.05.2022/06:00;161,43;54,955506;1,097653;83,770336;2567,631733
14.05.2022/07:00;150;79,522429;3,54765;83,192752;2673,10364
14.05.2022/08:00;166,42;21,013608;8,877069;84,894174;2847,795984
14.05.2022/09:00;165,34;-23,764961;15,531715;81,333666;3034,817513
14.05.2022/10:00;130,58;-77,752846;18,453847;81,906493;3165,229897
14.05.2022/11:00;92,32;-89,777279;18,482831;77,530067;3152,393386
14.05.2022/12:00;2,5;-61,387641;20,825674;84,416929;3124,647432
14.05.2022/13:00;170;-124,764946;24,475471;115,718139;3104,297016
14.05.2022/14:00;170;-75,442881;26,094995;115,775791;3026,144867
14.05.2022/15:00;95,24;-19,182473;21,184885;118,135976;2968,004328
14.05.2022/16:00;143,89;-1,588705;15,921458;128,357945;2948,694218
14.05.2022/17:00;162,91;111,827073;11,026727;156,478824;2935,060221
